protein_id,blastp_default,blastp_filteroff,psiblast_default,psiblast_filteroff
NP_194776.1,0.0,0.0,0.0,0.0
NP_194777.3,0.0,30.8,0.0,30.8
NP_194781.2,539.0,531.0,555.0,562.0
NP_194782.1,0.0,0.0,0.0,0.0
NP_194783.1,0.0,0.0,0.0,30.6
NP_194784.1,0.0,0.0,0.0,0.0
NP_194785.1,0.0,0.0,0.0,0.0
NP_194786.1,0.0,0.0,0.0,0.0
NP_194787.2,0.0,0.0,0.0,0.0
NP_194788.1,0.0,0.0,0.0,0.0
NP_194789.1,0.0,0.0,0.0,0.0
NP_194790.1,0.0,0.0,0.0,0.0
NP_194791.1,0.0,0.0,0.0,0.0
NP_194792.1,0.0,0.0,0.0,0.0
NP_194794.1,0.0,0.0,0.0,0.0
NP_194795.1,0.0,0.0,0.0,0.0
NP_194797.1,0.0,0.0,0.0,0.0
NP_194799.1,0.0,0.0,0.0,0.0
NP_194800.1,0.0,30.0,0.0,34.4
NP_194801.4,0.0,0.0,0.0,0.0
NP_194802.1,0.0,0.0,0.0,0.0
NP_194803.1,0.0,0.0,0.0,0.0
NP_194806.1,0.0,0.0,0.0,0.0
NP_194807.1,0.0,0.0,0.0,0.0
NP_194808.1,32.3,32.0,32.3,32.0
NP_194809.1,0.0,0.0,0.0,0.0
NP_194814.2,0.0,0.0,0.0,0.0
NP_194816.2,0.0,0.0,0.0,0.0
NP_194817.2,0.0,0.0,0.0,0.0
NP_194819.3,0.0,0.0,0.0,0.0
NP_194820.1,0.0,33.9,0.0,33.9
NP_194821.1,0.0,0.0,0.0,0.0
NP_194823.1,0.0,0.0,0.0,0.0
NP_194824.1,0.0,0.0,0.0,0.0
NP_194825.1,86.7,87.4,209.0,213.0
NP_194826.1,0.0,0.0,0.0,0.0
NP_194827.3,0.0,0.0,0.0,29.4
NP_194828.7,0.0,0.0,0.0,0.0
NP_194829.2,0.0,0.0,0.0,0.0
NP_194830.2,0.0,0.0,0.0,0.0
NP_194831.3,0.0,0.0,0.0,0.0
NP_194832.1,0.0,0.0,0.0,0.0
NP_194837.2,0.0,0.0,0.0,0.0
NP_194839.2,199.0,203.0,330.0,331.0
NP_194840.3,207.0,209.0,330.0,332.0
NP_194841.2,0.0,0.0,0.0,0.0
NP_194842.1,0.0,0.0,0.0,0.0
NP_194843.1,171.0,171.0,422.0,433.0
NP_194845.4,0.0,0.0,0.0,27.9
NP_194846.1,128.0,121.0,212.0,200.0
NP_194847.3,0.0,0.0,0.0,0.0
NP_194848.1,0.0,29.6,0.0,63.6
NP_194849.3,0.0,0.0,0.0,0.0
NP_194851.2,160.0,154.0,288.0,269.0
NP_194854.2,0.0,0.0,0.0,0.0
NP_194855.2,0.0,0.0,0.0,0.0
NP_194856.1,0.0,0.0,0.0,0.0
NP_194858.1,0.0,0.0,0.0,0.0
NP_194859.2,0.0,0.0,0.0,0.0
NP_194860.1,0.0,0.0,0.0,0.0
NP_194863.4,0.0,0.0,0.0,0.0
NP_194864.2,0.0,0.0,0.0,0.0
NP_194865.1,0.0,0.0,0.0,41.6
NP_194867.2,0.0,0.0,56.6,42.0
NP_194868.2,0.0,0.0,0.0,0.0
NP_194872.1,0.0,0.0,0.0,0.0
NP_194874.1,0.0,0.0,0.0,0.0
NP_194875.1,137.0,136.0,213.0,216.0
NP_194876.2,0.0,0.0,0.0,0.0
NP_194877.2,0.0,0.0,0.0,0.0
NP_194878.1,0.0,0.0,0.0,0.0
NP_194879.1,0.0,0.0,0.0,0.0
NP_194880.1,0.0,0.0,0.0,0.0
NP_194881.2,0.0,0.0,0.0,0.0
NP_194882.2,0.0,0.0,0.0,0.0
NP_194884.1,0.0,0.0,0.0,0.0
NP_194885.2,0.0,0.0,35.1,37.8
NP_194886.1,0.0,0.0,0.0,36.6
NP_194887.1,0.0,0.0,0.0,0.0
NP_194891.1,0.0,0.0,0.0,0.0
NP_194892.1,0.0,0.0,0.0,0.0
NP_194893.1,0.0,0.0,0.0,0.0
NP_194894.2,0.0,0.0,0.0,0.0
NP_194895.1,0.0,0.0,0.0,33.6
NP_194896.2,0.0,0.0,0.0,0.0
NP_194898.1,0.0,0.0,0.0,0.0
NP_194900.1,0.0,0.0,0.0,0.0
NP_194901.1,0.0,0.0,0.0,0.0
NP_194902.1,0.0,0.0,0.0,0.0
NP_194903.2,0.0,0.0,0.0,0.0
NP_194904.3,0.0,0.0,0.0,0.0
NP_194906.1,0.0,0.0,0.0,0.0
NP_194907.1,0.0,0.0,0.0,0.0
NP_194909.2,0.0,0.0,0.0,0.0
NP_194910.2,0.0,0.0,0.0,0.0
NP_194911.1,0.0,0.0,0.0,0.0
NP_194912.1,0.0,0.0,0.0,0.0
NP_194913.1,0.0,0.0,0.0,0.0
NP_194914.1,0.0,0.0,0.0,0.0
NP_194915.2,0.0,0.0,0.0,0.0
NP_194916.2,0.0,0.0,0.0,0.0
NP_194917.1,0.0,0.0,0.0,0.0
NP_194918.2,0.0,0.0,0.0,0.0
NP_194919.1,0.0,0.0,0.0,0.0
NP_194920.1,0.0,0.0,0.0,0.0
NP_194922.1,0.0,0.0,0.0,0.0
NP_194923.1,0.0,0.0,0.0,0.0
NP_194924.2,0.0,0.0,0.0,0.0
NP_194925.1,0.0,0.0,0.0,0.0
NP_194926.1,0.0,0.0,0.0,0.0
NP_194927.1,0.0,0.0,0.0,0.0
NP_194928.3,196.0,202.0,317.0,338.0
NP_194929.2,0.0,0.0,0.0,0.0
NP_194930.1,0.0,0.0,0.0,30.6
NP_194931.1,0.0,0.0,0.0,0.0
NP_194932.1,0.0,0.0,0.0,0.0
NP_194933.2,0.0,0.0,0.0,0.0
NP_194934.1,0.0,0.0,0.0,28.9
NP_194936.1,0.0,0.0,0.0,0.0
NP_194937.1,0.0,0.0,0.0,0.0
NP_194938.4,0.0,0.0,0.0,0.0
NP_194939.1,0.0,0.0,0.0,0.0
NP_194940.2,0.0,0.0,0.0,0.0
NP_194941.1,0.0,0.0,0.0,30.0
NP_194942.1,0.0,0.0,0.0,0.0
NP_194944.1,0.0,0.0,0.0,0.0
NP_194945.3,0.0,0.0,0.0,0.0
NP_194947.2,0.0,0.0,0.0,32.0
NP_194948.2,0.0,0.0,0.0,0.0
NP_194950.1,0.0,0.0,0.0,0.0
NP_194952.2,47.8,47.4,130.0,130.0
NP_194953.1,0.0,0.0,0.0,0.0
NP_194954.2,0.0,0.0,0.0,0.0
NP_194956.1,0.0,0.0,0.0,0.0
NP_194957.2,246.0,238.0,316.0,320.0
NP_194958.2,0.0,0.0,0.0,0.0
NP_194960.1,0.0,0.0,0.0,0.0
NP_194961.2,0.0,0.0,0.0,0.0
NP_194962.2,0.0,0.0,0.0,0.0
NP_194963.2,0.0,0.0,0.0,0.0
NP_194965.1,0.0,0.0,0.0,0.0
NP_194966.1,0.0,0.0,0.0,0.0
NP_194967.1,0.0,0.0,0.0,0.0
NP_194968.2,0.0,0.0,0.0,54.9
NP_194969.2,0.0,0.0,0.0,0.0
NP_194970.1,0.0,0.0,0.0,0.0
NP_194971.1,0.0,0.0,0.0,0.0
NP_194973.1,0.0,0.0,0.0,0.0
NP_194974.1,0.0,0.0,0.0,0.0
NP_194975.2,0.0,0.0,0.0,35.9
NP_194976.1,33.1,33.5,99.0,95.3
NP_194977.6,0.0,0.0,0.0,0.0
NP_194979.1,0.0,0.0,0.0,0.0
NP_194980.1,0.0,0.0,0.0,0.0
NP_194984.1,0.0,0.0,0.0,0.0
NP_194986.2,0.0,0.0,0.0,0.0
NP_194987.2,0.0,0.0,0.0,0.0
NP_194988.2,0.0,0.0,0.0,0.0
NP_194989.2,0.0,0.0,0.0,0.0
NP_194990.5,0.0,0.0,35.5,62.2
NP_194991.1,0.0,0.0,0.0,0.0
NP_194992.1,89.7,88.6,192.0,184.0
NP_194993.2,0.0,0.0,0.0,0.0
NP_194999.1,0.0,0.0,0.0,0.0
NP_195002.2,0.0,0.0,0.0,36.8
NP_195004.2,0.0,0.0,0.0,0.0
NP_195005.1,0.0,0.0,0.0,0.0
NP_195006.1,0.0,0.0,0.0,0.0
NP_195007.2,0.0,0.0,0.0,0.0
NP_195008.6,0.0,0.0,0.0,0.0
NP_195009.1,100.0,102.0,228.0,234.0
NP_195010.1,0.0,0.0,30.1,0.0
NP_195011.4,0.0,0.0,0.0,0.0
NP_195012.2,0.0,0.0,0.0,0.0
NP_195013.1,0.0,0.0,0.0,0.0
NP_195014.1,0.0,0.0,0.0,0.0
NP_195015.1,0.0,0.0,0.0,0.0
NP_195020.1,0.0,0.0,0.0,0.0
NP_195021.1,0.0,0.0,0.0,0.0
NP_195022.1,0.0,0.0,0.0,0.0
NP_195023.3,0.0,0.0,0.0,0.0
NP_195024.1,0.0,0.0,0.0,30.4
NP_195025.5,0.0,0.0,0.0,0.0
NP_195026.1,0.0,0.0,0.0,0.0
NP_195027.1,0.0,0.0,0.0,0.0
NP_195028.1,0.0,0.0,0.0,0.0
NP_195029.1,0.0,0.0,0.0,0.0
NP_195030.1,0.0,0.0,0.0,0.0
NP_195031.2,0.0,0.0,0.0,0.0
NP_195032.2,0.0,0.0,0.0,0.0
NP_195033.1,0.0,0.0,0.0,0.0
NP_195034.2,67.4,66.2,173.0,175.0
NP_195035.2,0.0,0.0,0.0,0.0
NP_195036.1,0.0,0.0,0.0,0.0
NP_195038.2,0.0,0.0,0.0,0.0
NP_195039.6,0.0,0.0,0.0,0.0
NP_195043.1,0.0,0.0,0.0,0.0
NP_195044.2,0.0,0.0,0.0,32.8
NP_195046.3,0.0,0.0,31.6,33.1
NP_195049.1,0.0,0.0,0.0,0.0
NP_195050.6,0.0,0.0,0.0,0.0
NP_195051.1,0.0,0.0,0.0,0.0
NP_195052.1,0.0,0.0,0.0,0.0
NP_195053.1,0.0,0.0,0.0,0.0
NP_195054.2,0.0,0.0,0.0,0.0
NP_195055.1,0.0,0.0,0.0,0.0
NP_195057.1,0.0,0.0,0.0,0.0
NP_195058.1,0.0,0.0,0.0,0.0
NP_195059.3,0.0,0.0,0.0,0.0
NP_195061.1,0.0,0.0,0.0,0.0
NP_195062.1,0.0,0.0,0.0,0.0
NP_195063.1,0.0,0.0,0.0,0.0
NP_195064.2,0.0,0.0,0.0,0.0
NP_195065.1,0.0,0.0,0.0,37.6
NP_195066.1,0.0,0.0,0.0,0.0
NP_195070.2,0.0,0.0,0.0,0.0
NP_195071.1,0.0,0.0,0.0,0.0
NP_195072.2,0.0,0.0,32.3,31.5
NP_195074.2,0.0,0.0,0.0,0.0
NP_195077.1,0.0,0.0,0.0,0.0
NP_195079.2,0.0,0.0,0.0,0.0
NP_195080.2,0.0,0.0,0.0,0.0
NP_195081.2,0.0,0.0,0.0,0.0
NP_195082.1,0.0,0.0,0.0,0.0
NP_195085.1,0.0,0.0,0.0,0.0
NP_195086.4,0.0,0.0,0.0,0.0
NP_195087.1,0.0,0.0,0.0,0.0
NP_195093.1,0.0,0.0,0.0,0.0
NP_195095.2,0.0,0.0,0.0,0.0
NP_195096.2,0.0,0.0,0.0,30.0
NP_195097.1,157.0,172.0,214.0,248.0
NP_195098.1,210.0,212.0,257.0,272.0
NP_195099.1,170.0,175.0,204.0,219.0
NP_195100.4,0.0,0.0,0.0,0.0
NP_195102.2,0.0,0.0,0.0,30.3
NP_195103.3,0.0,0.0,0.0,0.0
NP_195107.2,0.0,0.0,0.0,0.0
NP_195109.2,0.0,0.0,0.0,0.0
NP_195110.3,0.0,0.0,0.0,0.0
NP_195112.2,0.0,0.0,0.0,0.0
NP_195114.2,0.0,0.0,0.0,0.0
NP_195115.1,0.0,0.0,0.0,0.0
NP_195118.1,0.0,0.0,0.0,0.0
NP_195119.1,0.0,0.0,0.0,31.0
NP_195122.1,0.0,0.0,0.0,0.0
NP_195123.1,123.0,124.0,240.0,231.0
NP_195128.2,0.0,0.0,0.0,0.0
NP_195130.1,0.0,0.0,0.0,0.0
NP_195131.1,0.0,0.0,0.0,0.0
NP_195132.3,0.0,0.0,0.0,0.0
NP_195133.3,0.0,0.0,0.0,0.0
NP_195134.3,0.0,0.0,0.0,0.0
NP_195136.3,0.0,0.0,0.0,0.0
NP_195137.5,0.0,0.0,0.0,0.0
NP_195140.5,0.0,0.0,0.0,0.0
NP_195142.1,0.0,0.0,0.0,0.0
NP_195143.1,0.0,0.0,0.0,0.0
NP_195146.1,0.0,0.0,0.0,0.0
NP_195149.1,0.0,0.0,0.0,0.0
NP_195151.1,52.8,51.6,404.0,375.0
NP_195152.2,0.0,0.0,0.0,0.0
NP_195153.2,0.0,0.0,0.0,0.0
NP_195154.2,0.0,0.0,43.5,50.9
NP_195155.1,0.0,0.0,0.0,0.0
NP_195156.1,0.0,0.0,0.0,0.0
NP_195157.2,0.0,0.0,0.0,0.0
NP_195158.1,0.0,0.0,0.0,0.0
NP_195159.1,0.0,0.0,0.0,0.0
NP_195162.2,0.0,0.0,0.0,0.0
NP_195164.1,0.0,0.0,0.0,0.0
NP_195165.2,0.0,0.0,0.0,0.0
NP_195166.2,0.0,0.0,0.0,32.5
NP_195167.1,0.0,0.0,0.0,0.0
NP_195168.3,0.0,0.0,0.0,0.0
NP_195169.3,0.0,0.0,0.0,0.0
NP_195170.2,274.0,264.0,350.0,341.0
NP_195171.2,0.0,0.0,0.0,0.0
NP_195172.1,0.0,0.0,0.0,0.0
NP_195174.6,201.0,222.0,416.0,449.0
NP_195175.1,0.0,0.0,0.0,29.3
NP_195176.2,243.0,242.0,344.0,346.0
NP_195177.1,51.2,52.8,436.0,401.0
NP_195178.1,52.8,53.9,419.0,380.0
NP_195179.2,0.0,0.0,0.0,0.0
NP_195180.1,0.0,0.0,0.0,0.0
NP_195181.1,0.0,0.0,0.0,0.0
NP_195182.2,0.0,0.0,0.0,0.0
NP_195183.2,0.0,0.0,0.0,0.0
NP_195184.2,0.0,0.0,0.0,0.0
NP_195185.1,0.0,0.0,0.0,0.0
NP_195186.1,0.0,0.0,0.0,0.0
NP_195187.1,0.0,0.0,0.0,0.0
NP_195188.1,0.0,0.0,0.0,0.0
NP_195189.1,0.0,0.0,0.0,0.0
NP_195190.1,0.0,0.0,0.0,0.0
NP_195191.2,0.0,0.0,0.0,0.0
NP_195193.1,0.0,0.0,0.0,0.0
NP_195194.1,0.0,0.0,0.0,0.0
NP_195195.1,0.0,0.0,0.0,0.0
NP_195197.1,0.0,0.0,0.0,0.0
NP_195198.1,0.0,0.0,0.0,0.0
NP_195199.2,0.0,0.0,0.0,0.0
NP_195200.1,0.0,0.0,0.0,0.0
NP_195201.1,0.0,0.0,0.0,0.0
NP_195202.1,0.0,0.0,0.0,0.0
NP_195203.1,0.0,0.0,0.0,0.0
NP_195204.1,0.0,0.0,0.0,0.0
NP_195205.1,0.0,0.0,0.0,0.0
NP_195207.2,0.0,0.0,0.0,0.0
NP_195209.2,0.0,0.0,0.0,0.0
NP_195210.2,0.0,0.0,0.0,0.0
NP_195212.1,0.0,0.0,0.0,0.0
NP_195213.1,0.0,0.0,0.0,0.0
NP_195214.1,0.0,0.0,0.0,0.0
NP_195215.2,0.0,0.0,0.0,0.0
NP_195216.2,0.0,0.0,0.0,0.0
NP_195217.1,0.0,0.0,0.0,0.0
NP_195218.1,0.0,0.0,0.0,0.0
NP_195219.1,0.0,0.0,0.0,0.0
NP_195220.1,0.0,0.0,0.0,0.0
NP_195221.1,0.0,0.0,0.0,0.0
NP_195222.1,0.0,0.0,0.0,0.0
NP_195223.2,0.0,0.0,0.0,0.0
NP_195225.1,0.0,0.0,0.0,0.0
NP_195226.1,0.0,0.0,0.0,0.0
NP_195228.1,0.0,0.0,0.0,0.0
NP_195229.2,109.0,109.0,159.0,163.0
NP_195231.1,0.0,0.0,0.0,0.0
NP_195233.2,0.0,0.0,0.0,0.0
NP_195235.1,0.0,0.0,0.0,0.0
NP_195236.1,0.0,0.0,0.0,0.0
NP_195237.1,0.0,0.0,0.0,30.8
NP_195238.1,0.0,0.0,0.0,0.0
NP_195239.1,0.0,0.0,0.0,0.0
NP_195240.2,0.0,0.0,0.0,0.0
NP_195241.1,0.0,0.0,0.0,0.0
NP_195242.1,0.0,29.6,0.0,29.6
NP_195243.2,0.0,0.0,48.5,63.6
NP_195246.1,0.0,0.0,0.0,0.0
NP_195247.1,0.0,0.0,0.0,0.0
NP_195250.2,0.0,0.0,0.0,42.0
NP_195251.1,0.0,32.0,0.0,32.0
NP_195252.1,0.0,0.0,0.0,0.0
NP_195253.4,0.0,0.0,0.0,0.0
NP_195254.1,0.0,0.0,0.0,0.0
NP_195256.3,0.0,0.0,0.0,0.0
NP_195257.1,84.7,81.6,232.0,230.0
NP_195263.4,0.0,0.0,0.0,0.0
NP_195264.2,0.0,0.0,0.0,0.0
NP_195265.2,0.0,0.0,0.0,0.0
NP_195267.1,0.0,0.0,0.0,0.0
NP_195268.2,0.0,0.0,0.0,0.0
NP_195270.1,40.8,44.3,141.0,120.0
NP_195271.2,0.0,0.0,0.0,0.0
NP_195272.1,85.5,108.0,167.0,194.0
NP_195273.1,0.0,0.0,0.0,0.0
NP_195274.1,0.0,0.0,0.0,0.0
NP_195275.1,64.3,60.8,107.0,97.8
NP_195276.3,0.0,0.0,0.0,29.6
NP_195277.6,0.0,0.0,0.0,0.0
NP_195278.2,0.0,0.0,0.0,0.0
NP_195279.1,0.0,0.0,0.0,0.0
NP_195280.1,0.0,0.0,0.0,0.0
NP_195281.2,0.0,0.0,0.0,31.6
NP_195282.1,0.0,0.0,0.0,0.0
NP_195284.1,0.0,0.0,0.0,0.0
NP_195285.3,374.0,363.0,382.0,375.0
NP_195286.1,0.0,0.0,0.0,0.0
NP_195287.1,0.0,0.0,0.0,0.0
NP_195288.1,0.0,0.0,0.0,0.0
NP_195289.3,0.0,0.0,0.0,0.0
NP_195290.1,0.0,0.0,0.0,0.0
NP_195291.1,0.0,0.0,0.0,0.0
NP_195292.2,0.0,0.0,0.0,0.0
NP_195293.2,0.0,0.0,0.0,0.0
NP_195294.1,0.0,0.0,0.0,0.0
NP_195295.1,0.0,0.0,0.0,0.0
NP_195296.1,0.0,0.0,0.0,0.0
NP_195297.1,0.0,0.0,0.0,0.0
NP_195298.2,0.0,0.0,0.0,0.0
NP_195299.2,0.0,0.0,0.0,0.0
NP_195300.1,0.0,0.0,0.0,0.0
NP_195302.1,0.0,0.0,0.0,0.0
NP_195303.2,120.0,112.0,219.0,214.0
NP_195305.2,0.0,33.9,0.0,126.0
NP_195306.2,0.0,0.0,0.0,0.0
NP_195307.1,0.0,0.0,0.0,0.0
NP_195308.1,0.0,0.0,0.0,0.0
NP_195309.2,0.0,0.0,0.0,0.0
NP_195311.1,0.0,0.0,0.0,0.0
NP_195312.1,0.0,0.0,0.0,0.0
NP_195313.2,0.0,0.0,0.0,0.0
NP_195315.3,0.0,0.0,0.0,29.3
NP_195317.2,0.0,0.0,0.0,30.6
NP_195318.2,0.0,0.0,0.0,0.0
NP_195319.1,0.0,0.0,0.0,0.0
NP_195320.1,0.0,0.0,0.0,0.0
NP_195321.1,0.0,0.0,0.0,0.0
NP_195324.4,0.0,0.0,0.0,0.0
NP_195325.1,0.0,0.0,0.0,0.0
NP_195326.1,0.0,0.0,0.0,0.0
NP_195327.1,0.0,0.0,0.0,0.0
NP_195328.1,0.0,0.0,0.0,0.0
NP_195329.2,0.0,0.0,0.0,0.0
NP_195330.2,0.0,0.0,0.0,0.0
NP_195331.2,96.3,89.7,220.0,212.0
NP_195332.2,0.0,0.0,0.0,0.0
NP_195334.1,0.0,0.0,0.0,0.0
NP_195335.4,0.0,0.0,30.8,0.0
NP_195336.1,0.0,0.0,0.0,0.0
NP_195337.1,348.0,346.0,790.0,779.0
NP_195338.1,1045.0,1036.0,1128.0,1142.0
NP_195339.1,0.0,0.0,0.0,0.0
NP_195340.1,0.0,0.0,0.0,0.0
NP_195341.2,530.0,573.0,738.0,847.0
NP_195344.1,0.0,0.0,0.0,0.0
NP_195345.1,0.0,0.0,0.0,0.0
NP_195346.1,0.0,0.0,0.0,0.0
NP_195347.1,0.0,0.0,0.0,0.0
NP_195348.2,0.0,0.0,0.0,0.0
NP_195349.1,0.0,0.0,0.0,0.0
NP_195350.5,0.0,0.0,0.0,0.0
NP_195351.2,0.0,0.0,0.0,0.0
NP_195353.1,0.0,0.0,0.0,0.0
NP_195355.1,0.0,0.0,0.0,0.0
NP_195357.2,0.0,0.0,0.0,0.0
NP_195360.1,0.0,0.0,0.0,0.0
NP_195361.1,0.0,0.0,0.0,0.0
NP_195362.2,0.0,0.0,0.0,0.0
NP_195363.1,402.0,394.0,402.0,394.0
NP_195364.1,0.0,0.0,0.0,0.0
NP_195365.1,0.0,0.0,0.0,0.0
NP_195368.1,0.0,0.0,0.0,0.0
NP_195370.5,0.0,0.0,0.0,47.2
NP_195371.1,0.0,0.0,0.0,0.0
NP_195372.1,0.0,0.0,0.0,0.0
NP_195373.6,0.0,0.0,0.0,0.0
NP_195374.1,0.0,0.0,0.0,0.0
NP_195375.4,0.0,0.0,0.0,0.0
NP_195376.2,0.0,0.0,31.2,33.9
NP_195377.1,0.0,0.0,0.0,0.0
NP_195378.5,0.0,0.0,0.0,0.0
NP_195379.1,0.0,0.0,0.0,0.0
NP_195380.1,0.0,0.0,0.0,0.0
NP_195381.6,0.0,0.0,0.0,0.0
NP_195382.1,0.0,0.0,0.0,0.0
NP_195383.1,0.0,0.0,0.0,0.0
NP_195384.5,0.0,0.0,0.0,0.0
NP_195385.1,0.0,0.0,0.0,0.0
NP_195386.1,0.0,0.0,0.0,0.0
NP_195387.1,0.0,0.0,0.0,0.0
NP_195388.2,0.0,0.0,0.0,0.0
NP_195389.4,0.0,0.0,0.0,0.0
NP_195390.2,0.0,0.0,0.0,0.0
NP_195391.1,0.0,0.0,0.0,44.7
NP_195392.2,0.0,0.0,0.0,0.0
NP_195393.1,0.0,0.0,0.0,0.0
NP_195394.4,0.0,0.0,0.0,0.0
NP_195395.4,0.0,0.0,0.0,0.0
NP_195396.4,0.0,0.0,0.0,33.9
NP_195397.1,0.0,0.0,0.0,0.0
NP_195399.1,0.0,0.0,0.0,0.0
NP_195400.2,0.0,0.0,0.0,0.0
NP_195401.1,0.0,0.0,0.0,0.0
NP_195402.3,0.0,0.0,0.0,0.0
NP_195404.6,0.0,0.0,31.0,32.5
NP_195405.4,0.0,0.0,0.0,32.0
NP_195406.2,0.0,0.0,0.0,0.0
NP_195407.2,0.0,0.0,0.0,0.0
NP_195408.1,0.0,0.0,0.0,0.0
NP_195409.1,0.0,0.0,0.0,0.0
NP_195410.1,0.0,0.0,0.0,0.0
NP_195412.3,0.0,0.0,0.0,0.0
NP_195415.6,0.0,0.0,0.0,32.9
NP_195416.1,0.0,0.0,0.0,0.0
NP_195417.1,0.0,0.0,0.0,0.0
NP_195418.1,0.0,0.0,0.0,0.0
NP_195420.2,0.0,0.0,0.0,0.0
NP_195422.3,0.0,0.0,0.0,0.0
NP_195423.1,0.0,0.0,0.0,0.0
NP_195425.2,0.0,0.0,0.0,0.0
NP_195427.1,0.0,0.0,0.0,0.0
NP_195428.3,0.0,0.0,0.0,0.0
NP_195430.2,0.0,0.0,0.0,30.9
NP_195431.2,0.0,0.0,0.0,0.0
NP_195432.1,0.0,0.0,0.0,29.8
NP_195433.1,0.0,0.0,0.0,0.0
NP_195434.1,0.0,0.0,0.0,0.0
NP_195436.1,0.0,0.0,0.0,0.0
NP_195437.1,0.0,0.0,0.0,0.0
NP_195439.1,0.0,0.0,0.0,0.0
NP_195440.1,0.0,0.0,0.0,0.0
NP_195442.2,129.0,192.0,341.0,365.0
NP_195443.1,0.0,0.0,0.0,0.0
NP_195444.1,0.0,0.0,0.0,0.0
NP_195447.1,0.0,0.0,0.0,0.0
NP_195449.1,0.0,0.0,0.0,0.0
NP_195450.1,0.0,0.0,0.0,0.0
NP_195451.1,0.0,0.0,0.0,0.0
NP_195452.1,0.0,0.0,0.0,0.0
NP_195453.1,0.0,0.0,0.0,0.0
NP_195454.1,0.0,0.0,0.0,0.0
NP_195455.1,0.0,0.0,0.0,0.0
NP_195457.1,0.0,0.0,0.0,0.0
NP_195458.1,0.0,0.0,0.0,0.0
NP_195459.1,0.0,0.0,0.0,0.0
NP_195460.1,0.0,29.6,0.0,29.6
NP_195462.3,0.0,0.0,0.0,0.0
NP_195463.1,0.0,0.0,0.0,0.0
NP_195464.2,31.2,32.3,31.2,32.3
NP_195465.1,0.0,0.0,0.0,0.0
NP_195466.1,0.0,0.0,0.0,0.0
NP_195467.1,0.0,0.0,0.0,0.0
NP_195468.1,0.0,0.0,0.0,0.0
NP_195469.1,0.0,0.0,0.0,0.0
NP_195470.1,0.0,0.0,0.0,0.0
NP_195474.1,0.0,0.0,0.0,0.0
NP_195478.2,0.0,0.0,0.0,0.0
NP_195479.1,0.0,0.0,0.0,0.0
NP_195480.1,0.0,0.0,0.0,0.0
NP_195481.1,0.0,0.0,0.0,0.0
NP_195483.1,0.0,0.0,0.0,0.0
NP_195484.1,0.0,0.0,0.0,0.0
NP_195485.1,0.0,0.0,0.0,0.0
NP_195486.1,0.0,0.0,0.0,0.0
NP_195487.1,0.0,0.0,0.0,0.0
NP_195488.2,0.0,0.0,0.0,0.0
NP_195489.1,0.0,0.0,0.0,0.0
NP_195491.1,0.0,0.0,0.0,0.0
NP_195492.2,0.0,0.0,0.0,0.0
NP_195493.1,0.0,0.0,0.0,0.0
NP_195494.1,0.0,0.0,0.0,0.0
NP_195495.1,0.0,47.4,0.0,47.4
NP_195496.1,0.0,0.0,0.0,0.0
NP_195497.1,0.0,0.0,0.0,0.0
NP_195498.3,0.0,0.0,0.0,0.0
NP_195499.1,0.0,0.0,0.0,0.0
NP_195500.1,0.0,0.0,0.0,0.0
NP_195501.1,0.0,0.0,0.0,0.0
NP_195502.2,0.0,0.0,0.0,33.1
NP_195503.1,0.0,0.0,0.0,35.2
NP_195504.2,0.0,0.0,0.0,0.0
NP_195505.2,0.0,0.0,0.0,0.0
NP_195506.1,0.0,0.0,0.0,0.0
NP_195507.1,0.0,0.0,0.0,0.0
NP_195508.2,0.0,0.0,0.0,0.0
NP_195510.1,0.0,0.0,0.0,0.0
NP_195511.1,0.0,0.0,0.0,0.0
NP_195512.1,0.0,0.0,0.0,0.0
NP_195513.2,0.0,0.0,0.0,0.0
NP_195514.1,0.0,0.0,0.0,0.0
NP_195515.2,0.0,0.0,0.0,0.0
NP_195516.2,0.0,0.0,0.0,0.0
NP_195517.1,0.0,0.0,0.0,0.0
NP_195518.2,0.0,0.0,0.0,0.0
NP_195521.1,0.0,0.0,0.0,51.7
NP_195525.2,0.0,0.0,0.0,0.0
NP_195526.1,0.0,0.0,0.0,0.0
NP_195527.1,0.0,0.0,0.0,0.0
NP_195528.1,0.0,0.0,0.0,0.0
NP_195529.1,0.0,0.0,0.0,0.0
NP_195530.2,0.0,0.0,0.0,0.0
NP_195531.1,0.0,0.0,0.0,0.0
NP_195532.1,0.0,0.0,0.0,0.0
NP_195533.2,0.0,0.0,0.0,0.0
NP_195534.1,0.0,0.0,0.0,0.0
NP_195536.2,55.8,53.9,138.0,138.0
NP_195537.2,0.0,0.0,0.0,0.0
NP_195538.1,0.0,0.0,0.0,31.1
NP_195540.2,0.0,0.0,0.0,0.0
NP_195541.2,0.0,0.0,0.0,0.0
NP_195542.1,0.0,0.0,0.0,0.0
NP_195543.1,0.0,0.0,0.0,0.0
NP_195544.1,0.0,0.0,0.0,0.0
NP_195545.1,0.0,0.0,0.0,0.0
NP_195546.1,0.0,0.0,0.0,0.0
NP_195547.1,0.0,0.0,0.0,0.0
NP_195548.6,0.0,0.0,32.4,0.0
NP_195551.5,0.0,0.0,0.0,0.0
NP_195552.1,0.0,0.0,0.0,0.0
NP_195553.1,0.0,0.0,0.0,0.0
